X,Y,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TYPE_3,ENGTYPE_3,NL_NAME_3,VARNAME_3
83.4006338482692,18.1786808602413,105,IND,India,2,Andhra Pradesh,14,Vizianagaram,132,Vizianagaram,Taluk,Taluk,,
81.4906388262077,16.5363388904818,105,IND,India,2,Andhra Pradesh,15,West Godavari,133,Bhimavaram,Taluk,Taluk,,
81.1295891189163,17.0341301858412,105,IND,India,2,Andhra Pradesh,15,West Godavari,134,Chintalapudi,Taluk,Taluk,,
81.1998445520521,16.7977859680941,105,IND,India,2,Andhra Pradesh,15,West Godavari,135,Eluru,Taluk,Taluk,,
81.5763382382462,17.0158247107844,105,IND,India,2,Andhra Pradesh,15,West Godavari,136,Kovvur,Taluk,Taluk,,
81.7191680277147,16.4911793108378,105,IND,India,2,Andhra Pradesh,15,West Godavari,137,Narsapur,Taluk,Taluk,,
81.4085341794061,17.2948063828686,105,IND,India,2,Andhra Pradesh,15,West Godavari,138,Polavaram,Taluk,Taluk,,
81.4829871886419,16.8480215470393,105,IND,India,2,Andhra Pradesh,15,West Godavari,139,Tadepallegudem,Taluk,Taluk,,
81.6703056340062,16.7156008829318,105,IND,India,2,Andhra Pradesh,15,West Godavari,140,Tanuku,Taluk,Taluk,,
96.0935844287457,27.2882010151975,105,IND,India,3,Arunachal Pradesh,16,Changlang,141,n.a. ( 347),Taluk,Taluk,,
93.0506646537284,27.3279349694619,105,IND,India,3,Arunachal Pradesh,17,East Kameng,142,Seepa,Taluk,Taluk,,East kameng
95.3960250296994,28.1514908514076,105,IND,India,3,Arunachal Pradesh,18,East Siang,143,Pasighat,Taluk,Taluk,,East siang
93.2846114928894,27.9836703972764,105,IND,India,3,Arunachal Pradesh,19,Kurung Kumey,144,Itanagar,Taluk,Taluk,,Lower subansiri
96.6896170177534,28.0079849470009,105,IND,India,3,Arunachal Pradesh,20,Lohit,145,Tezu,Taluk,Taluk,,Lohit
95.8471321067573,28.3128548667689,105,IND,India,3,Arunachal Pradesh,21,Lower Dibang Valley,146,Amini,Taluk,Taluk,,Dibang valley
93.8473431513882,27.6806050167258,105,IND,India,3,Arunachal Pradesh,22,Lower Subansiri,147,Itanagar,Taluk,Taluk,,Lower subansiri
93.621944487565,27.2897660366009,105,IND,India,3,Arunachal Pradesh,23,Papum Pare,148,Itanagar,Taluk,Taluk,,Lower subansiri
91.9225273196869,27.6613586360018,105,IND,India,3,Arunachal Pradesh,24,Tawang,149,Tawang,Taluk,Taluk,,
95.4298084059812,26.9630802459515,105,IND,India,3,Arunachal Pradesh,25,Tirap,150,Tirap,Taluk,Taluk,,
95.7128703423727,29.0128256902589,105,IND,India,3,Arunachal Pradesh,26,Upper Dibang Valley,151,Amini,Taluk,Taluk,,Dibang valley
95.0092559405295,28.7498308303945,105,IND,India,3,Arunachal Pradesh,27,Upper Siang,152,Along,Taluk,Taluk,,West siang
94.1039397626169,28.2342606101707,105,IND,India,3,Arunachal Pradesh,28,Upper Subansiri,153,Daporijo,Taluk,Taluk,,Upper subansiri
92.4249990244041,27.4332089755983,105,IND,India,3,Arunachal Pradesh,29,West Kameng,154,Bomdila,Taluk,Taluk,,West kameng
94.6536257587561,28.2846649106262,105,IND,India,3,Arunachal Pradesh,30,West Siang,155,Along,Taluk,Taluk,,West siang
91.0307006706183,26.4587186961351,105,IND,India,4,Assam,31,Barpeta,156,Berpeta,Taluk,Taluk,,Barpeta
90.6375713057339,26.471492018335,105,IND,India,4,Assam,32,Bongaigaon,157,Kokrajhar,Taluk,Taluk,,
92.8827640071353,24.7588402295744,105,IND,India,4,Assam,33,Cachar,158,Silchar,Taluk,Taluk,,
92.0660898194256,26.5667896469107,105,IND,India,4,Assam,34,Darrang,159,Mangaldai,Taluk,Taluk,,Darrang
94.6988530565336,27.5837563801962,105,IND,India,4,Assam,35,Dhemaji,160,Dhemaji,Taluk,Taluk,,
90.0067818951116,25.9787646429123,105,IND,India,4,Assam,36,Dhuburi,161,Gauripur,Taluk,Taluk,,Dhuburi
94.9965224985278,27.4074015852598,105,IND,India,4,Assam,37,Dibrugarh,162,Dibrugarh,Taluk,Taluk,,
90.5835748637601,26.0561006025031,105,IND,India,4,Assam,38,Goalpara,163,Goalpara,Taluk,Taluk,,
94.0115442377493,26.3743798847855,105,IND,India,4,Assam,39,Golaghat,164,Golaghat,Taluk,Taluk,,
92.6318428915081,24.5087811384197,105,IND,India,4,Assam,40,Hailakandi,165,Hailakandi,Taluk,Taluk,,
94.2611343781281,26.7698449959984,105,IND,India,4,Assam,41,Jorhat,166,Jorhat,Taluk,Taluk,,
91.5979952529915,26.2578211863066,105,IND,India,4,Assam,42,Kamrup,167,Guwahati,Taluk,Taluk,,Kamrup
93.4530513756923,26.073629338018,105,IND,India,4,Assam,43,Karbi Anglong,168,Diphu,Taluk,Taluk,,
92.5920514406126,25.8541112403501,105,IND,India,4,Assam,43,Karbi Anglong,169,n.a. ( 571),Taluk,Taluk,,
92.3735909685304,24.585820643695,105,IND,India,4,Assam,44,Karimganj,170,Karimganj,Taluk,Taluk,,
90.2105354692509,26.600320397295,105,IND,India,4,Assam,45,Kokrajhar,171,Kokrajhar,Taluk,Taluk,,
94.1929889475086,27.1743249326915,105,IND,India,4,Assam,46,Lakhimpur,172,Lakhimpur,Taluk,Taluk,,North lakhimpur
92.2899790437624,26.2910211267263,105,IND,India,4,Assam,47,Marigaon,173,Nagaon,Taluk,Taluk,,
92.618303636974,26.2083509151497,105,IND,India,4,Assam,48,Nagaon,174,Nagaon,Taluk,Taluk,,
91.4128527769422,26.4885547339123,105,IND,India,4,Assam,49,Nalbari,175,Nalbari,Taluk,Taluk,,
93.0835287764016,25.3965501334006,105,IND,India,4,Assam,50,North Cachar Hills,176,Haflong,Taluk,Taluk,,North cachar hills
94.8054374500366,26.9990692189145,105,IND,India,4,Assam,51,Sibsagar,177,Sibsagar,Taluk,Taluk,,
